  344,20160111,   51,   57,   91
  344,20160112,   62,   65,   84
  344,20160113,   55,   54,   84
  344,20160114,   63,   42,   90
  344,20160115,   26,   27,   93
  344,20160116,   58,   35,   78
  344,20160117,   24,   -2,   77
  344,20160118,   32,  -19,   76
  344,20160119,   22,  -10,   86
  344,20160120,   15,   21,   95
  344,20160121,   27,   -1,   97
  344,20160122,   55,   24,   85
  344,20160123,   45,   73,   94
  344,20160124,   52,   81,   97
  344,20160125,   57,  104,   83
  344,20160126,   80,   91,   83
  344,20160127,   97,  107,   87
  344,20160128,   61,   66,   73
  344,20160129,  100,   87,   86
  344,20160130,   84,   75,   77
  344,20160131,   66,   76,   83
  344,20160201,  120,  112,   85
  344,20160202,   89,   86,   71
  344,20160203,   56,   52,   77
  344,20160204,   49,   58,   88
  344,20160205,   62,   90,   89
  344,20160206,   69,   96,   79
  344,20160207,   94,   85,   75
  344,20160208,  130,   86,   76
  344,20160209,   63,   55,   80
  344,20160210,   49,   52,   83
  344,20160211,   32,   41,   84
  344,20160212,   31,   28,   89
  344,20160213,   48,   17,   87
  344,20160214,   53,   22,   93
  344,20160215,   47,   26,   74
  344,20160216,   16,    7,   78
  344,20160217,   25,    1,   76
  344,20160218,   39,   15,   88
  344,20160219,   44,   46,   81
  344,20160220,   95,   86,   91
  344,20160221,  122,  104,   90
  344,20160222,   55,   67,   87
  344,20160223,   36,   44,   86
  344,20160224,   21,   26,   83
  344,20160225,   31,   20,   87
  344,20160226,   23,   30,   76
  344,20160227,   47,   28,   70
  344,20160228,   48,   23,   77
  344,20160229,   28,   19,   81
  344,20160301,   64,   36,   90
  344,20160302,   68,   54,   84
  344,20160303,   33,   44,   80
  344,20160304,   45,   29,   88
  344,20160305,   22,   24,   86
  344,20160306,   25,   31,   89
  344,20160307,   21,   30,   85
  344,20160308,   36,   43,   81
  344,20160309,   71,   57,   65
  344,20160310,   30,   42,   75
  344,20160311,   30,   36,   88
  344,20160312,   22,   34,   82
  344,20160313,   48,   36,   77
  344,20160314,   55,   41,   73
  344,20160315,   32,   49,   91
  344,20160316,   52,   45,   73
  344,20160317,   33,   50,   74
  344,20160318,   34,   55,   88
  344,20160319,   41,   64,   75
  344,20160320,   35,   66,   90
  344,20160321,   35,   72,   87
  344,20160322,   34,   72,   88
  344,20160323,   38,   77,   90
  344,20160324,   44,   78,   86
  344,20160325,   53,   69,   90
  344,20160326,   70,   98,   77
  344,20160327,   71,   87,   81
  344,20160328,  112,   93,   71
  344,20160329,   76,   82,   78
  344,20160330,   54,   82,   75
  344,20160331,   30,   79,   79
  344,20160401,   26,   83,   70
  344,20160402,   29,  108,   72
  344,20160403,   39,  149,   76
  344,20160404,   42,  127,   79
  344,20160405,   38,  104,   83
  344,20160406,   75,   88,   83
  344,20160407,   55,   71,   80
  344,20160408,   23,   73,   85
  344,20160409,   41,  100,   73
  344,20160410,   37,  102,   75
  344,20160411,   59,  132,   67
  344,20160412,   38,  116,   74
  344,20160413,   24,  105,   77
  344,20160414,   28,  120,   71
  344,20160415,   40,  104,   90
  344,20160416,   59,   79,   83
  344,20160417,   32,   61,   79
  344,20160418,   55,   86,   74
  344,20160419,   37,   92,   74
  344,20160420,   33,   79,   74
  344,20160421,   45,   99,   69
  344,20160422,   42,   88,   72
  344,20160423,   46,   63,   73
  344,20160424,   45,   48,   78
  344,20160425,   44,   51,   82
  344,20160426,   75,   58,   77
  344,20160427,   53,   57,   84
  344,20160428,   40,   57,   74
  344,20160429,   74,   83,   71
  344,20160430,   33,   73,   76
  344,20160501,   18,   77,   72
  344,20160502,   48,  111,   72
  344,20160503,   35,   97,   77
  344,20160504,   29,  111,   63
  344,20160505,   40,  136,   52
  344,20160506,   35,  168,   61
  344,20160507,   31,  193,   54
  344,20160508,   54,  203,   48
  344,20160509,   61,  202,   53
  344,20160510,   35,  185,   69
  344,20160511,   41,  196,   64
  344,20160512,   54,  196,   57
  344,20160513,   55,  152,   68
  344,20160514,   55,   87,   69
  344,20160515,   43,   82,   74
  344,20160516,   23,   93,   77
  344,20160517,   43,  131,   69
  344,20160518,   34,  136,   77
  344,20160519,   30,  131,   81
  344,20160520,   53,  140,   81
  344,20160521,   53,  183,   69
  344,20160522,   27,  145,   92
  344,20160523,   48,  117,   89
  344,20160524,   45,  112,   76
  344,20160525,   18,  117,   89
  344,20160526,   19,  127,   82
  344,20160527,   33,  160,   78
  344,20160528,   28,  172,   82
  344,20160529,   36,  165,   87
  344,20160530,   63,  140,   96
  344,20160531,   35,  179,   80
  344,20160601,   38,  166,   89
  344,20160602,   54,  134,   93
  344,20160603,   26,  150,   91
  344,20160604,   23,  187,   84
